time,src_ip,useragent,connection,http_method,request_scheme,http_status,dest_host,url,url_path,mimetype,content_type,url_query,cookies,data,referrer,authorisation,duration,request_id,user,dest_port,content_md5
2023-04-07T11:55:03.153831+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.162644+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009992122650146484,,,81,
2023-04-07T11:55:03.172072+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009999275207519531,,,81,
2023-04-07T11:55:03.182481+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.191711+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.199974+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010001659393310547,,,81,
2023-04-07T11:55:03.208840+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.217748+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.226329+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.00099945068359375,,,81,
2023-04-07T11:55:03.235637+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.244386+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010001659393310547,,,81,
2023-04-07T11:55:03.252641+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009987354278564453,,,81,
2023-04-07T11:55:03.261649+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009999275207519531,,,81,
2023-04-07T11:55:03.273027+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.281596+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.291005+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.001001119613647461,,,81,
2023-04-07T11:55:03.298746+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.306745+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.314745+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010018348693847656,,,81,
2023-04-07T11:55:03.322744+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010001659393310547,,,81,
2023-04-07T11:55:03.330746+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010111331939697266,,,81,
2023-04-07T11:55:03.338968+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0006177425384521484,,,81,
2023-04-07T11:55:03.348616+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.00099945068359375,,,81,
2023-04-07T11:55:03.355716+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010006427764892578,,,81,
2023-04-07T11:55:03.363599+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.384300+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.393272+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009987354278564453,,,81,
2023-04-07T11:55:03.404272+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009984970092773438,,,81,
2023-04-07T11:55:03.412270+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010006427764892578,,,81,
2023-04-07T11:55:03.421269+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.429307+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.438308+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.445306+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009996891021728516,,,81,
2023-04-07T11:55:03.453454+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.460454+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.001001119613647461,,,81,
2023-04-07T11:55:03.468454+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.475454+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.483454+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.492456+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.501149+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010004043579101562,,,81,
2023-04-07T11:55:03.509462+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009982585906982422,,,81,
2023-04-07T11:55:03.518342+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010030269622802734,,,81,
2023-04-07T11:55:03.526392+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.533987+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.540775+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.549141+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010631084442138672,,,81,
2023-04-07T11:55:03.556094+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.562843+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.001001596450805664,,,81,
2023-04-07T11:55:03.570845+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.577846+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009987354278564453,,,81,
2023-04-07T11:55:03.584767+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010001659393310547,,,81,
2023-04-07T11:55:03.592175+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.599023+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.001035451889038086,,,81,
2023-04-07T11:55:03.606328+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009999275207519531,,,81,
2023-04-07T11:55:03.614063+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.621554+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.629218+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.636545+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.644727+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.651928+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.659560+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.666626+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.674219+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.681980+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.001027822494506836,,,81,
2023-04-07T11:55:03.689278+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.696514+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.703782+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010056495666503906,,,81,
2023-04-07T11:55:03.712410+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.000997781753540039,,,81,
2023-04-07T11:55:03.720684+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010352134704589844,,,81,
2023-04-07T11:55:03.728301+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.735936+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.743185+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.751318+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.758634+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.766168+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.773547+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.781071+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.788057+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.795604+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.802733+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.809855+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.817171+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.824340+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.831769+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.838957+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.846556+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.001004934310913086,,,81,
2023-04-07T11:55:03.855207+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.862356+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.001039743423461914,,,81,
2023-04-07T11:55:03.870160+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.877383+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010290145874023438,,,81,
2023-04-07T11:55:03.884974+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.893591+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.902067+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.909513+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.917159+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.924847+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.933109+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010306835174560547,,,81,
2023-04-07T11:55:03.941788+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.950572+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010027885437011719,,,81,
2023-04-07T11:55:03.959385+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010035037994384766,,,81,
2023-04-07T11:55:03.969527+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.978968+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.987897+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:03.995188+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010347366333007812,,,81,
2023-04-07T11:55:04.003540+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.011181+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.019785+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.027052+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.001066446304321289,,,81,
2023-04-07T11:55:04.035066+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.043014+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.050140+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0009996891021728516,,,81,
2023-04-07T11:55:04.058248+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0,,,81,
2023-04-07T11:55:04.065347+03:00,127.0.0.1,python-requests/2.28.2,keep-alive,GET,http,200,127.0.0.1,http://127.0.0.1:81/api/planets/3/,/api/planets/3/,,,b'',ImmutableMultiDict([]),b'',,,0.0010259151458740234,,,81,
